stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
9307,9307,R. Guilherme Anjos,,38.71854370,-9.17163380,,,0,,,
1710,1710,Pç. José Fontana,,38.72953670,-9.14356180,,,0,,,
2904,2904,Benfica (Mercado),,38.74985690,-9.20662380,,,0,,,
2720,2720,R. C (B. Liberdade),,38.73535270,-9.17172080,,,0,,,
2710,2710,Tarujo,,38.73479680,-9.16515870,,,0,,,
8612,8612,R. Garcia,,38.72382270,-9.16654180,,,0,,,
8602,8602,Av. Ceuta (Viveiros),,38.72347170,-9.17489380,,,0,,,
3720,3720,Av. Paulo VI / R. José Patrocínio,,38.74437170,-9.11092280,,,0,,,
3710,3710,Av. João Paulo II,,38.74737670,-9.11044780,,,0,,,
9602,9602,Cç. Galvão,,38.70030170,-9.20304480,,,0,,,
94904,94904,Linda-a-Velha,,38.71603170,-9.23566280,,,0,,,
8311,8311,Av. Inf. D. Henrique (Doca Xabregas),,38.72898670,-9.10701580,,,0,,,
8301,8301,Ponte Xabregas,,38.72641660,-9.11165910,,,0,,,
94901,94901,Av. José Gomes Ferreira,,38.71507520,-9.23167880,,,0,,,
8321,8321,Mercado Xabregas,,38.72778670,-9.11467480,,,0,,,
94903,94903,Linda-a-Velha,,38.71583570,-9.23564980,,,0,,,
94902,94902,Av. José Gomes Ferreira,,38.71490320,-9.23165880,,,0,,,
9301,9301,Meia Laranja,,38.71581870,-9.17277580,,,0,,,
8914,8914,Pç. Sócrates Costa,,38.73504770,-9.12181980,,,0,,,
8904,8904,Cç. Picheleira,,38.73741270,-9.12421080,,,0,,,
9904,9904,Cç. Combro,,38.71103170,-9.14983480,,,0,,,
9710,9710,R. Alto Duque,,38.70088470,-9.22129880,,,0,,,
14602,14602,Portagem (Cristo-Rei),,38.67428370,-9.17331780,,,0,,,
14601,14601,Portagem (Cristo-Rei),,38.67381670,-9.17399880,,,0,,,
7306,7306,R. Guilhermina Suggia,,38.74798370,-9.13246780,,,0,,,
14005,14005,Pq. Campismo,,38.72773070,-9.20903080,,,0,,,
14006,14006,Pq. Campismo,,38.72792770,-9.20929380,,,0,,,
14007,14007,Pq. Campismo (Receção),,38.72455670,-9.20801080,,,0,,,
14008,14008,Pq. Campismo,,38.72804570,-9.20935380,,,0,,,
14703,14703,R. Luis Cristino Silva,,38.75811970,-9.12292280,,,0,,,
14702,14702,R. Adães Bermudes,,38.75620770,-9.12070980,,,0,,,
14701,14701,R. Adães Bermudes,,38.75676340,-9.12164920,,,0,,,
14707,14707,Esc. Damião Góis,,38.75739770,-9.12653980,,,0,,,
14706,14706,B. Loios,,38.75912470,-9.12479680,,,0,,,
14705,14705,B. Loios,,38.75925870,-9.12470880,,,0,,,
14704,14704,R. Luis Cristino Silva,,38.75790570,-9.12317880,,,0,,,
14708,14708,Esc. Damião Góis,,38.75762470,-9.12636980,,,0,,,
2336,2336,R. Almada Negreiros,,38.76056170,-9.10597480,,,0,,,
2316,2316,Gás Portugal,,38.75389970,-9.09599480,,,0,,,
14105,14105,R. Rio Tejo,,38.77097870,-9.18896780,,,0,,,
14104,14104,Serra Luz,,38.77197870,-9.19019880,,,0,,,
14107,14107,B. Padre Cruz,,38.76954370,-9.18970880,,,0,,,
3306,3306,B. Santos,,38.74534370,-9.15702850,,,0,,,
14106,14106,R. Rio Tejo,,38.77107770,-9.18923480,,,0,,,
14101,14101,Estr. Militar (Escorpiões),,38.77099970,-9.19357680,,,0,,,
14103,14103,Serra Luz,,38.77222770,-9.19073280,,,0,,,
14102,14102,Estr. Militar (Escorpiões),,38.77095870,-9.19339780,,,0,,,
14109,14109,Qta. Olival (C. Triagem),,38.77704270,-9.17449280,,,0,,,
14108,14108,B. Padre Cruz,,38.76954560,-9.18931450,,,0,,,
521,521,Pç. Chile,,38.73453270,-9.13501880,,,0,,,
522,522,Pç. Chile,,38.73314970,-9.13249080,,,0,,,
10838,10838,R. Carolina M. Vasc./ R. José P. Chaves,,38.74446760,-9.19225070,,,0,,,
10834,10834,Colégio Militar (Metro),,38.75261500,-9.18983230,,,0,,,
10835,10835,Esc. Pedro Santarém,,38.74979070,-9.19425480,,,0,,,
10830,10830,Pupilos Exército,,38.74681070,-9.18461180,,,0,,,
10831,10831,R. Carolina Michaelis Vasconcelos,,38.74446670,-9.19416980,,,0,,,
10832,10832,Colégio Militar (Metro),,38.75261270,-9.18956480,,,0,,,
10833,10833,Colégio Militar (Metro),,38.75279870,-9.18972180,,,0,,,
14307,14307,Miraflores Norte,,38.71418320,-9.22734080,,,0,,,
14306,14306,Al. Fernão Lopes (Estação Miraflores),,38.71500770,-9.22943180,,,0,,,
14305,14305,Al. Fernão Lopes (Estação Miraflores),,38.71463870,-9.22921980,,,0,,,
14301,14301,Miraflores,,38.71401980,-9.22545630,,,0,,,
14309,14309,Miraflores,,38.71326520,-9.22528880,,,0,,,
14308,14308,Miraflores Norte,,38.71446020,-9.22695180,,,0,,,
14804,14804,Graça,,38.71727570,-9.12989280,,,0,,,
8316,8316,Cç. Grilo,,38.72979070,-9.10860280,,,0,,,
14805,14805,Lg. Graça,,38.71601770,-9.13060080,,,0,,,
8306,8306,Cç. Grilo,,38.73018070,-9.10804880,,,0,,,
14806,14806,R. D. Monteiro / Lg. Graça,,38.71806070,-9.13041580,,,0,,,
14801,14801,Voz Operário,,38.71507670,-9.12872380,,,0,,,
14802,14802,Voz Operário,,38.71503870,-9.12882480,,,0,,,
14803,14803,Graça,,38.71722970,-9.12976380,,,0,,,
9306,9306,R. Costa Pimenta (Centro Social),,38.71705870,-9.17344380,,,0,,,
322,322,Estação Roma-Areeiro,,38.74556370,-9.13555280,,,0,,,
323,323,Av. Pe. Manuel Nóbrega,,38.74298670,-9.13353380,,,0,,,
320,320,Estação Roma-Areeiro,,38.74557870,-9.13520280,,,0,,,
321,321,Estação Roma-Areeiro,,38.74558070,-9.13538880,,,0,,,
14908,14908,Aquário Vasco Gama,,38.69927070,-9.23751080,,,0,,,
14905,14905,Dafundo,,38.70017930,-9.24077690,,,0,,,
14904,14904,Dafundo - R. 1. Maio,,38.70073670,-9.24473780,,,0,,,
16004,16004,Fonte Pipa,,38.79600170,-9.14936180,,,0,,,
14907,14907,Aquário Vasco Gama,,38.69921130,-9.23753540,,,0,,,
16005,16005,Fonte Pipa,,38.79595170,-9.14951180,,,0,,,
14906,14906,Dafundo,,38.70024670,-9.24064480,,,0,,,
16006,16006,Az. Reguengo,,38.78841170,-9.14535780,,,0,,,
14901,14901,R. Bombeiros Voluntários Dafundo,,38.70023970,-9.24649680,,,0,,,
16007,16007,Az. Reguengo,,38.78842770,-9.14524880,,,0,,,
14903,14903,Dafundo - R. 1. Maio,,38.70066770,-9.24430580,,,0,,,
16001,16001,Fetais,,38.79809690,-9.14541990,,,0,,,
14902,14902,R. Bombeiros Voluntários Dafundo,,38.70035410,-9.24715700,,,0,,,
16002,16002,Az. Fetais,,38.79859200,-9.14757610,,,0,,,
16003,16003,Az. Fetais,,38.79870170,-9.14764480,,,0,,,
16008,16008,R. Cidade Luanda,,38.79048670,-9.14475580,,,0,,,
16009,16009,R. Cidade Luanda,,38.79085170,-9.14431180,,,0,,,
4308,4308,Cruz Quebrada (Fac. Motricidade Humana),,38.70536270,-9.25233880,,,0,,,
7308,7308,Av. Alm. Gago Coutinho / Av. EUA,,38.74800270,-9.13118880,,,0,,,
920,920,Pç. Figueira,,38.71310230,-9.13769880,,,0,,,
16307,16307,Qta. Francelha Baixo,,38.78823180,-9.12369140,,,0,,,
16306,16306,Qta. Francelha Cima,,38.78520980,-9.12431500,,,0,,,
16305,16305,Qta. Francelha Cima,,38.78586570,-9.12382880,,,0,,,
16304,16304,Rot. Encarnação,,38.78392570,-9.12478580,,,0,,,
16303,16303,Rot. Encarnação,,38.78356470,-9.12452980,,,0,,,
16302,16302,Rot. Encarnação,,38.78265170,-9.12520780,,,0,,,
16301,16301,Rot. Encarnação,,38.78236970,-9.12599780,,,0,,,
16309,16309,Prior Velho,,38.79011570,-9.12388180,,,0,,,
16308,16308,Qta. Francelha Baixo,,38.78830770,-9.12388180,,,0,,,
18125,18125,Av. Laranjeiras,,38.73735850,-9.22393000,,,0,,,
18124,18124,Av. Laranjeiras,,38.73744250,-9.22385760,,,0,,,
18127,18127,Av. Qta. Grande,,38.73963370,-9.22388380,,,0,,,
10401,10401,Caselas,,38.71695570,-9.21316080,,,0,,,
18126,18126,Av. Qta. Grande,,38.73951670,-9.22400480,,,0,,,
10402,10402,Fonte Caselas,,38.71579970,-9.21469780,,,0,,,
18121,18121,Av. Laranjeiras / Av. Qta. Grande,,38.73718770,-9.22133480,,,0,,,
10403,10403,Fonte Caselas,,38.71571770,-9.21479580,,,0,,,
18120,18120,Av. Laranjeiras / Av. Qta. Grande,,38.73735700,-9.22128740,,,0,,,
10404,10404,Caselas,,38.71699930,-9.21288750,,,0,,,
18123,18123,Av. Moinhos,,38.73680770,-9.22267180,,,0,,,
2328,2328,Rot. Cabo Ruivo,,38.75647840,-9.10297220,,,0,,,
10405,10405,Estr. Queluz,,38.71752350,-9.20987390,,,0,,,
18122,18122,Av. Moinhos,,38.73694770,-9.22257280,,,0,,,
10406,10406,Estr. Queluz,,38.71746370,-9.20952980,,,0,,,
18129,18129,Alfragide (Qta. Grande),,38.73550060,-9.21896490,,,0,,,
18128,18128,Alfragide Norte,,38.73946270,-9.22150480,,,0,,,
3308,3308,R. S. Pereira Gomes (Mercado),,38.74281070,-9.15850680,,,0,,,
10602,10602,Ascensor Glória,,38.71450470,-9.14434980,,,0,,,
10603,10603,R. Rosa / Trav. S. Pedro,,38.71490670,-9.14589180,,,0,,,
10601,10601,Ascensor Glória,,38.71491370,-9.14447380,,,0,,,
10606,10606,Príncipe Real,,38.71665970,-9.14851080,,,0,,,
10607,10607,R. Escola Politécnica,,38.71805160,-9.15182360,,,0,,,
10604,10604,S. Pedro Alcântara,,38.71545970,-9.14508880,,,0,,,
10605,10605,Príncipe Real,,38.71657470,-9.14810880,,,0,,,
10608,10608,R. Escola Politécnica,,38.71753970,-9.15104180,,,0,,,
10609,10609,Príncipe Real,,38.71652230,-9.14818010,,,0,,,
10501,10501,Pç. Luis Camões (B. Alto),,38.71115050,-9.14288140,,,0,,,
10503,10503,Lg. Trindade Coelho,,38.71318370,-9.14332880,,,0,,,
10502,10502,Pç. Luis Camões (B. Alto),,38.70994470,-9.14315080,,,0,,,
10505,10505,R. Rosa,,38.71270970,-9.14530980,,,0,,,
10504,10504,Lg. Trindade Coelho,,38.71255270,-9.14320780,,,0,,,
10507,10507,Bica - Lg. Calhariz,,38.71076760,-9.14579680,,,0,,,
10508,10508,Pç. Luis Camões (B. Alto),,38.71049250,-9.14386520,,,0,,,
10004,10004,Lapa,,38.71098670,-9.15847080,,,0,,,
10005,10005,R. Prior,,38.70674170,-9.16248380,,,0,,,
10006,10006,R. S. Domingos à Lapa,,38.70930770,-9.16170780,,,0,,,
10007,10007,R. Garcia Orta,,38.70727170,-9.16139980,,,0,,,
10001,10001,R. Santana à Lapa / R. Buenos Aires,,38.71033470,-9.16140780,,,0,,,
10003,10003,Lapa,,38.71120770,-9.15832380,,,0,,,
10008,10008,R. Garcia Orta,,38.70755470,-9.16135780,,,0,,,
10009,10009,R. S. João Mata,,38.70789070,-9.15908580,,,0,,,
10703,10703,B. Novo,,38.74433970,-9.17873680,,,0,,,
10702,10702,S. Domingos Benfica,,38.74570470,-9.18171980,,,0,,,
10701,10701,S. Domingos Benfica,,38.74556070,-9.18175480,,,0,,,
10707,10707,Esc. Delfim Santos,,38.74816270,-9.18095280,,,0,,,
10706,10706,R. Duarte Galvão,,38.74361570,-9.17551880,,,0,,,
10705,10705,R. Duarte Galvão,,38.74359770,-9.17613280,,,0,,,
10704,10704,B. Novo,,38.74459680,-9.17926640,,,0,,,
10709,10709,Alto Moinhos (Metro),,38.74935670,-9.18023180,,,0,,,
10708,10708,Esc. Delfim Santos,,38.74848670,-9.18165080,,,0,,,
10206,10206,Cova Moura,,38.70702670,-9.16762580,,,0,,,
10207,10207,Pç. Armada,,38.70497770,-9.17029180,,,0,,,
10204,10204,Av. Infante Santo,,38.70380670,-9.16823380,,,0,,,
10205,10205,Cova Moura,,38.70714770,-9.16739780,,,0,,,
10202,10202,Av. Infante Santo,,38.70350560,-9.16772470,,,0,,,
10203,10203,Av. Infante Santo,,38.70419270,-9.16795280,,,0,,,
10201,10201,Av. Infante Santo,,38.70340870,-9.16701780,,,0,,,
8308,8308,Al. Beato,,38.73275970,-9.10591980,,,0,,,
10208,10208,Pç. Armada,,38.70529600,-9.17066730,,,0,,,
10209,10209,Av. Infante Santo,,38.70458870,-9.16736080,,,0,,,
10105,10105,Fonte Santa,,38.71166550,-9.16933760,,,0,,,
10104,10104,Av. Inf. Santo / R. Santana à Lapa,,38.71139970,-9.16436580,,,0,,,
10107,10107,Esc. Josefa Óbidos,,38.71273270,-9.16694580,,,0,,,
10106,10106,Fonte Santa,,38.71199570,-9.16862380,,,0,,,
10101,10101,Av. Inf. Santo (Gasómetro),,38.70986970,-9.16585480,,,0,,,
10103,10103,Av. Inf. Santo / R. Santana à Lapa,,38.71202670,-9.16333780,,,0,,,
10102,10102,Av. Inf. Santo (Gasómetro),,38.70943370,-9.16667180,,,0,,,
9308,9308,R. Maria Pia,,38.71632970,-9.17263780,,,0,,,
10109,10109,Av. Inf. Santo / R. Santana à Lapa,,38.71185220,-9.16384960,,,0,,,
10108,10108,Esc. Josefa Óbidos,,38.71268470,-9.16646580,,,0,,,
11622,11622,Lg. Castelo,,38.79173570,-9.14732480,,,0,,,
11623,11623,R. Maluda,,38.79225670,-9.15325980,,,0,,,
11620,11620,Torrinha,,38.78812170,-9.15860880,,,0,,,
11621,11621,Lg. Castelo,,38.79161770,-9.14740780,,,0,,,
11624,11624,R. Maluda,,38.79201070,-9.15313380,,,0,,,
14713,14713,R. Ferreira Castro,,38.75416670,-9.12487880,,,0,,,
14712,14712,R. Ferreira Castro,,38.75448170,-9.12495980,,,0,,,
14711,14711,B. Flamenga,,38.75286070,-9.12342780,,,0,,,
14710,14710,Colégio Valsassina,,38.75545870,-9.12635880,,,0,,,
14717,14717,Pq. Bela Vista,,38.75027570,-9.12388380,,,0,,,
11521,11521,R. Luis Piçarra,,38.77589270,-9.15083480,,,0,,,
14716,14716,R. Pedro Cruz,,38.75002200,-9.11985820,,,0,,,
11520,11520,R. Luis Piçarra,,38.77590370,-9.15129480,,,0,,,
14715,14715,B. Flamenga,,38.75276270,-9.12359180,,,0,,,
11523,11523,Lumiar (Esc. Alto Lumiar),,38.77454360,-9.15537960,,,0,,,
14714,14714,Pq. Bela Vista,,38.75058670,-9.12391080,,,0,,,
11522,11522,Estação Alta Lisboa,,38.77485970,-9.14736380,,,0,,,
6404,6404,R. Augusto Gil,,38.74316170,-9.14048680,,,0,,,
10307,10307,R. Sítio,,38.71089570,-9.19339780,,,0,,,
10306,10306,R. Cruzeiro,,38.70950870,-9.19470880,,,0,,,
10305,10305,R. Cruzeiro,,38.70966470,-9.19494380,,,0,,,
10304,10304,Lg. Ajuda (Palácio),,38.70756370,-9.19615680,,,0,,,
10303,10303,Lg. Ajuda (Palácio),,38.70775970,-9.19641480,,,0,,,
10302,10302,Cç. Ajuda (GNR),,38.70644770,-9.19905280,,,0,,,
10301,10301,Cç. Ajuda (GNR),,38.70638270,-9.19918880,,,0,,,
10309,10309,Casalinho Ajuda,,38.70919870,-9.19199580,,,0,,,
10308,10308,R. Sítio,,38.71055870,-9.19344080,,,0,,,
7404,7404,Av. D. Rodrigo Cunha,,38.75485670,-9.13421580,,,0,,,
7414,7414,R. Conde Arnoso,,38.75549370,-9.13627680,,,0,,,
14115,14115,Cemitério Carnide,,38.77325870,-9.18292180,,,0,,,
14114,14114,R. Rio Minho,,38.77134670,-9.18644380,,,0,,,
14117,14117,Qta. Olival (C. Triagem),,38.77679390,-9.17481000,,,0,,,
14116,14116,Cemitério Carnide,,38.77305670,-9.18361980,,,0,,,
14111,14111,Mal Penteada,,38.76880270,-9.19580480,,,0,,,
14110,14110,Mal Penteada,,38.76893250,-9.19549100,,,0,,,
14113,14113,Serra Luz,,38.77243970,-9.19019280,,,0,,,
14112,14112,B. Padre Cruz,,38.76959470,-9.18962880,,,0,,,
14119,14119,Vale Forno,,38.77570070,-9.17810180,,,0,,,
14118,14118,Vale Forno,,38.77569270,-9.17834580,,,0,,,
12401,12401,R. Gregório Lopes,,38.71157270,-9.21485780,,,0,,,
12402,12402,R. Gregório Lopes,,38.71187870,-9.21416180,,,0,,,
12403,12403,Restelo - R. Antão Gonçalves,,38.70893270,-9.21434480,,,0,,,
12404,12404,Restelo - Av. Descobertas,,38.70982370,-9.21497880,,,0,,,
12405,12405,Restelo (Torres) - R. Antão Gonçalves,,38.70919970,-9.21145280,,,0,,,
12406,12406,Restelo (Torres) - R. Antão Gonçalves,,38.70935070,-9.21156480,,,0,,,
12407,12407,Restelo - Av. Descobertas,,38.70970370,-9.21545280,,,0,,,
12408,12408,Restelo,,38.71132570,-9.21036780,,,0,,,
12409,12409,Restelo - Av. Descobertas,,38.70898660,-9.21339940,,,0,,,
1404,1404,S. Sebastião,,38.73351870,-9.15338380,,,0,,,
1414,1414,S. Sebastião,,38.73479170,-9.15235880,,,0,,,
10808,10808,Colégio Militar (Metro),,38.75246080,-9.18902550,,,0,,,
10809,10809,Estádio Luz,,38.75440070,-9.18512080,,,0,,,
10804,10804,Calhariz,,38.74959870,-9.19131180,,,0,,,
10805,10805,R. Prof. Reinaldo Santos,,38.74769670,-9.18836180,,,0,,,
10806,10806,Calhariz,,38.74911620,-9.19024000,,,0,,,
10807,10807,Calhariz,,38.74865210,-9.19116560,,,0,,,
10801,10801,Esc. Pedro Santarém,,38.74981470,-9.19436080,,,0,,,
4506,4506,Sul e Sueste,,38.70812470,-9.13327580,,,0,,,
10802,10802,Esc. Pedro Santarém,,38.75013990,-9.19558380,,,0,,,
10803,10803,Calhariz (Escola),,38.74827270,-9.19264980,,,0,,,
14312,14312,Esc. Miraflores,,38.71139310,-9.22572500,,,0,,,
14311,14311,Esc. Miraflores,,38.71108470,-9.22618480,,,0,,,
14310,14310,Miraflores,,38.71324620,-9.22508280,,,0,,,
2404,2404,Oceanário Lisboa,,38.76127270,-9.09612180,,,0,,,
12602,12602,RALIS,,38.78091070,-9.12008880,,,0,,,
12603,12603,Qta. Morgado,,38.77937870,-9.12012580,,,0,,,
12601,12601,RALIS,,38.78165270,-9.11940980,,,0,,,
12607,12607,Portela - Av. República,,38.78354570,-9.11561580,,,0,,,
12604,12604,Qta. Morgado,,38.77913370,-9.12016580,,,0,,,
12605,12605,RALIS,,38.78309240,-9.11738260,,,0,,,
12608,12608,Portela - Av. República,,38.78361970,-9.11626480,,,0,,,
12501,12501,Fábrica Braço Prata,,38.74462570,-9.10101580,,,0,,,
12502,12502,Poço Bispo,,38.74246910,-9.10118500,,,0,,,
12505,12505,Beato,,38.73491070,-9.10469780,,,0,,,
12504,12504,Fábrica Braço Prata,,38.74494870,-9.10113780,,,0,,,
6506,6506,Estefânia - Av. Casal Ribeiro,,38.73190770,-9.14200080,,,0,,,
12506,12506,Beato,,38.73468570,-9.10511480,,,0,,,
12509,12509,Palácio Mitra,,38.73968270,-9.10286280,,,0,,,
11321,11321,Hosp. Júlio Matos,,38.75635570,-9.14694380,,,0,,,
10909,10909,Estr. Arneiros,,38.75420670,-9.19776580,,,0,,,
10908,10908,Estr. Benfica / Av. Gomes Pereira,,38.74930070,-9.19766680,,,0,,,
10905,10905,Estr. Benfica / Av. Gomes Pereira,,38.75065290,-9.19846750,,,0,,,
10904,10904,Igreja Benfica,,38.75083670,-9.20173080,,,0,,,
12004,12004,R. Luis Camões,,38.70453170,-9.18304280,,,0,,,
10907,10907,Estr. Benfica / Av. Gomes Pereira,,38.75013980,-9.19746580,,,0,,,
12005,12005,R. Luis Camões,,38.70410770,-9.18276580,,,0,,,
10906,10906,Estr. Benfica / Av. Gomes Pereira,,38.75078970,-9.19861280,,,0,,,
12006,12006,Alto Sto. Amaro,,38.70512270,-9.18765180,,,0,,,
10901,10901,Estr. Benfica (Mercado),,38.75202270,-9.20550980,,,0,,,
12007,12007,Alto Sto. Amaro,,38.70490070,-9.18742280,,,0,,,
10903,10903,Igreja Benfica,,38.75061670,-9.20144980,,,0,,,
7506,7506,Av. Mar. Gomes Costa (Qta. Teresinhas),,38.76171270,-9.12208580,,,0,,,
12001,12001,Alto Sto. Amaro,,38.70237070,-9.18807880,,,0,,,
10902,10902,Estr. Benfica (Mercado),,38.75199700,-9.20523760,,,0,,,
7516,7516,Pç. Aeroporto,,38.76278370,-9.12900180,,,0,,,
12002,12002,Jardim Alto Sto. Amaro,,38.70404360,-9.18573760,,,0,,,
12003,12003,Jardim Alto Sto. Amaro,,38.70448270,-9.18480880,,,0,,,
12008,12008,R. Aliança Operária,,38.70441170,-9.18958680,,,0,,,
12009,12009,Alto Sto. Amaro,,38.70252070,-9.18775280,,,0,,,
12703,12703,Cç. Palma Baixo,,38.74629470,-9.16788880,,,0,,,
12702,12702,Cç. Palma Baixo / Estr. Laranjeiras,,38.74507870,-9.16862280,,,0,,,
12707,12707,Estr. Laranjeiras,,38.74556270,-9.16933980,,,0,,,
12706,12706,Universidade Católica,,38.74820770,-9.16541380,,,0,,,
12705,12705,Universidade Católica,,38.74804700,-9.16517510,,,0,,,
12704,12704,Cç. Palma Baixo,,38.74689270,-9.16788080,,,0,,,
12709,12709,Laranjeiras (Metro),,38.74756570,-9.17091780,,,0,,,
12708,12708,Estr. Laranjeiras,,38.74526770,-9.16930780,,,0,,,
12206,12206,Igreja Encarnação,,38.77357670,-9.11866480,,,0,,,
12207,12207,R. Lojistas,,38.77294070,-9.11535480,,,0,,,
12204,12204,Encarnação,,38.77108670,-9.12187180,,,0,,,
12205,12205,Igreja Encarnação,,38.77270270,-9.11837380,,,0,,,
12202,12202,Encarnação (Bombeiros),,38.76961870,-9.12313280,,,0,,,
12203,12203,Encarnação,,38.77081470,-9.12155080,,,0,,,
1506,1506,Pç. Espanha,,38.73839120,-9.15848480,,,0,,,
12201,12201,Encarnação (Bombeiros),,38.77020070,-9.12313580,,,0,,,
1516,1516,R. Ramalho Ortigão,,38.73599770,-9.15791880,,,0,,,
12208,12208,R. Lojistas,,38.77406970,-9.11677580,,,0,,,
12209,12209,Encarnação (Bombeiros),,38.76945870,-9.12316580,,,0,,,
5810,5810,Campo Grande Norte,,38.75973270,-9.15582380,,,0,,,
12105,12105,Calvário,,38.70539670,-9.17630480,,,0,,,
12104,12104,R. Leão Oliveira,,38.70464740,-9.17847710,,,0,,,
5830,5830,Qta. Conchas (Metro),,38.76670790,-9.15584510,,,0,,,
12107,12107,Estação Sto. Amaro,,38.70303170,-9.17977780,,,0,,,
5840,5840,R. Agostinho Neto,,38.76175170,-9.15411180,,,0,,,
12106,12106,Estação Sto. Amaro,,38.70242470,-9.18031880,,,0,,,
12101,12101,Calvário,,38.70455770,-9.17649580,,,0,,,
12103,12103,R. Lusíadas / R. Leão Oliveira,,38.70575070,-9.17818580,,,0,,,
12102,12102,Calvário,,38.70466170,-9.17656480,,,0,,,
12108,12108,Estação Sto. Amaro,,38.70199370,-9.18103580,,,0,,,
5604,5604,R. Conceição,,38.70956800,-9.13747760,,,0,,,
8414,8414,R. Cidade Bissau (Metro),,38.76035770,-9.11166780,,,0,,,
8404,8404,Olivais Sul,,38.76404870,-9.11902580,,,0,,,
8424,8424,Cemitério Olivais,,38.76243470,-9.10979580,,,0,,,
6820,6820,R. Braamcamp,,38.72169070,-9.15156580,,,0,,,
6810,6810,Rato,,38.72003570,-9.15511680,,,0,,,
9404,9404,Tv. Horta Navia,,38.70892470,-9.17201780,,,0,,,
6604,6604,R. Bernardim Ribeiro,,38.72499170,-9.14417880,,,0,,,
9414,9414,Alcântara,,38.70688470,-9.17313980,,,0,,,
9424,9424,Travessa Sebeiro,,38.70850970,-9.17592080,,,0,,,
9434,9434,R. Cruz / R. Feliciano Sousa,,38.70816820,-9.17410590,,,0,,,
12307,12307,R. Capitão-Ten. Oliveira Carmo,,38.77605170,-9.11353680,,,0,,,
12306,12306,R. Alf. Barrilaro Ruas,,38.77707270,-9.11589380,,,0,,,
7810,7810,Pç. José Queirós,,38.77442770,-9.10602980,,,0,,,
12305,12305,R. Alf. Barrilaro Ruas,,38.77716870,-9.11616180,,,0,,,
12304,12304,B. Encarnação,,38.77475770,-9.11418880,,,0,,,
12303,12303,B. Encarnação,,38.77534770,-9.11337780,,,0,,,
12302,12302,Olivais Norte,,38.77507970,-9.11140680,,,0,,,
12301,12301,Olivais Norte,,38.77538070,-9.11076280,,,0,,,
12309,12309,Olivais Norte,,38.77442970,-9.11116580,,,0,,,
12308,12308,R. Capitão-Ten. Oliveira Carmo,,38.77609470,-9.11382680,,,0,,,
7604,7604,Av. Berlim (Aeroporto),,38.77015770,-9.12734880,,,0,,,
61102,61102,R. Leandro Braga,,38.72990070,-9.16439280,,,0,,,
61103,61103,Cç. Quintinha,,38.72595350,-9.16940940,,,0,,,
61101,61101,Cç. Quintinha,,38.72584150,-9.16893290,,,0,,,
1810,1810,Av. República,,38.73847170,-9.14610680,,,0,,,
1604,1604,Sete Rios,,38.74165610,-9.16780830,,,0,,,
1614,1614,Sete Rios,,38.74201710,-9.16846940,,,0,,,
1624,1624,R. Fernando Sylan,,38.74020870,-9.17334980,,,0,,,
12808,12808,Qta. Inglesinhos,,38.76317670,-9.18057880,,,0,,,
2810,2810,B. Calhariz Benfica,,38.74210070,-9.20009480,,,0,,,
12809,12809,Av. Cidade Praga (Lispolis),,38.76567070,-9.18228580,,,0,,,
12804,12804,Lg. Luz,,38.76030470,-9.18287580,,,0,,,
12805,12805,Av. Norton Matos (Torres Lisboa),,38.75783200,-9.17536790,,,0,,,
12806,12806,Av. Norton Matos (Torres Lisboa),,38.75748230,-9.17519370,,,0,,,
12807,12807,Av. Cidade Praga (Lispolis),,38.76548170,-9.18264280,,,0,,,
12801,12801,Qta. Luz,,38.75727470,-9.18540580,,,0,,,
12802,12802,Qta. Luz,,38.75717170,-9.18567880,,,0,,,
12803,12803,Lg. Luz,,38.76002170,-9.18274880,,,0,,,
16315,16315,Prior Velho,,38.79019670,-9.12311980,,,0,,,
5902,5902,Av. Rainha D. Leonor,,38.76767570,-9.15837780,,,0,,,
16314,16314,R. Diu,,38.79149070,-9.12332880,,,0,,,
5912,5912,Lumiar - Av. Padre Cruz,,38.77471670,-9.16313580,,,0,,,
16313,16313,Prior Velho - R. Maestro Lopes Graça,,38.79274670,-9.12159680,,,0,,,
5922,5922,Ameixoeira (Metro),,38.77963370,-9.15978880,,,0,,,
16312,16312,R. Cabo Verde,,38.79122970,-9.12090780,,,0,,,
5932,5932,INETI,,38.76917770,-9.17923180,,,0,,,
5942,5942,R. Prof. Fernando Mello Moser,,38.77094970,-9.16871780,,,0,,,
16310,16310,Prior Velho,,38.79021470,-9.12434780,,,0,,,
5952,5952,R. Fernando Lopes Graça,,38.77015470,-9.16901380,,,0,,,
3820,3820,Corpo Santo,,38.70727570,-9.14133490,,,0,,,
3810,3810,Cais Sodré,,38.70578970,-9.14311580,,,0,,,
8516,8516,R. Amoreiras,,38.72334970,-9.15941080,,,0,,,
6902,6902,Gomes Freire,,38.72592870,-9.14062680,,,0,,,
3604,3604,Lg. Broma,,38.74234670,-9.11677680,,,0,,,
9506,9506,Hosp. Egas Moniz,,38.69844070,-9.18835780,,,0,,,
7902,7902,Moscavide Centro,,38.77990870,-9.10247680,,,0,,,
7912,7912,Estr. Moscavide,,38.77278370,-9.09996480,,,0,,,
